icd_code,n,d,rate
V4586,4,83,0.04819277108433735
V4589,0,15,0.0
V470XXA,0,4,0.0
V473XXS,0,1,0.0
V4752XA,0,9,0.0
V475XXA,0,31,0.0
V476XXA,0,6,0.0
V480XXA,0,1,0.0
V484XXA,0,3,0.0
V485XXA,0,1,0.0
V486XXA,0,1,0.0
V4900XA,0,2,0.0
V4940XA,0,92,0.0
V4949XA,0,7,0.0
V4950XA,0,49,0.0
V4959XA,0,2,0.0
V4960XA,0,1,0.0
V4970,0,1,0.0
V4987,0,9,0.0
V4988XA,0,17,0.0
V499XXA,0,17,0.0
V499XXD,0,1,0.0
V534XXA,0,1,0.0
V5350,0,1,0.0
V5359,0,2,0.0
V535XXA,0,4,0.0
V536,3,14,0.21428571428571427
V536XXA,0,2,0.0
V537,0,4,0.0
V5489,0,71,0.0
V550,0,4,0.0
V551,0,8,0.0
V552,0,3,0.0
V553,0,4,0.0
V554,0,3,0.0
V555,0,2,0.0
V556,0,1,0.0
V575XXA,0,2,0.0
V576XXA,0,1,0.0
V5830,0,13,0.0
V5831,2,235,0.00851063829787234
V5832,0,353,0.0
V5849,0,4,0.0
V5861,12,329,0.0364741641337386
V5863,2,32,0.0625
V5866,0,1,0.0
V5867,9,339,0.02654867256637168
V5869,5,135,0.037037037037037035
V5881,0,26,0.0
V5882,1,4,0.25
V5889,0,1,0.0
V5940XA,0,3,0.0
V5950XA,0,2,0.0
V5959XA,1,1,1.0
V600,5,73,0.0684931506849315
V615XXA,0,1,0.0
V618,0,2,0.0
V619,0,1,0.0
V621,0,1,0.0
V6284,2,98,0.02040816326530612
V6285,0,2,0.0
V638,1,2,0.5
V642,0,1,0.0
V655,0,1,0.0
V6709,0,2,0.0
V6759,2,160,0.0125
V681,2,126,0.015873015873015872
V6881,0,2,0.0
V689,0,12,0.0
V6940XA,0,1,0.0
V703,0,1,0.0
V707,0,1,0.0
V7109,0,19,0.0
V712,0,1,0.0
V714,0,26,0.0
V715,1,205,0.004878048780487805
V7181,0,1,0.0
V7189,4,316,0.012658227848101266
V719,0,1,0.0
V7241,0,7,0.0
V7242,0,4,0.0
V7260,0,2,0.0
V7269,3,37,0.08108108108108109
V735XXA,0,5,0.0
V736XXA,0,4,0.0
V7389,0,3,0.0
V740XXA,0,1,0.0
V741,0,3,0.0
V745,0,8,0.0
V745XXA,0,2,0.0
V784XXA,0,3,0.0
V786XXA,0,3,0.0
V7900XA,0,1,0.0
V7940XA,0,3,0.0
V7950XA,0,1,0.0
V7988XA,0,4,0.0
V80010A,0,7,0.0
V814XXA,0,1,0.0
V815XXA,0,4,0.0
V817XXA,0,1,0.0
V8289,0,2,0.0
V828XXA,0,1,0.0
V837XXA,0,1,0.0
V850XXA,0,1,0.0
V855XXA,0,1,0.0
V8611XA,0,1,0.0
V8641XA,0,1,0.0
V8652XA,0,1,0.0
V8655XA,0,1,0.0
V8656XA,0,1,0.0
V8659XA,0,1,0.0
V8699XA,0,1,0.0
V872,0,6,0.0
V8739,0,1,0.0
V878XXA,0,1,0.0
V891XXA,0,1,0.0
V892XXA,0,4,0.0
V899XXA,0,1,0.0
V9089,0,8,0.0
V909,0,1,0.0
V9213XA,0,1,0.0
V9333XA,0,1,0.0
V970XXA,0,1,0.0
W000XXA,1,128,0.0078125
W000XXD,0,1,0.0
W001XXA,0,4,0.0
W010XXA,0,317,0.0
W010XXD,0,3,0.0
W010XXS,0,1,0.0
W0110XA,0,14,0.0
W0110XD,0,1,0.0
W01110A,0,1,0.0
W01118A,0,1,0.0
W01119A,0,1,0.0
W01190A,0,12,0.0
W01198A,0,54,0.0
W01198D,0,1,0.0
W03XXXA,1,28,0.03571428571428571
W04XXXA,0,1,0.0
W050XXA,1,10,0.1
W06XXXA,1,58,0.017241379310344827
W07XXXA,1,16,0.0625
W08XXXA,0,5,0.0
W098XXA,0,1,0.0
W100XXA,0,16,0.0
W101XXA,0,25,0.0
W108XXA,1,233,0.004291845493562232
W109XXA,1,106,0.009433962264150943
W109XXD,0,1,0.0
W11XXXA,0,55,0.0
W12XXXA,0,2,0.0
W130XXA,0,3,0.0
W131XXA,0,1,0.0
W132XXA,0,3,0.0
W14XXXA,0,1,0.0
W16022A,0,1,0.0
W16032A,0,1,0.0
W172XXA,0,6,0.0
W1781XA,0,1,0.0
W1789XA,0,87,0.0
W1789XD,0,1,0.0
W1789XS,0,1,0.0
W1802XA,0,1,0.0
W1809XA,0,18,0.0
W1811XA,0,6,0.0
W1812XA,0,3,0.0
W182XXA,0,16,0.0
W1830XA,9,1344,0.006696428571428571
W1830XD,0,12,0.0
W1831XA,0,1,0.0
W1839XA,1,152,0.006578947368421052
W1849XA,0,120,0.0
W19XXXA,4,183,0.02185792349726776
W19XXXD,0,2,0.0
W200XXA,0,1,0.0
W208XXA,1,138,0.007246376811594203
W208XXD,0,1,0.0
W2100XA,0,1,0.0
W2101XA,0,2,0.0
W2102XA,0,7,0.0
W2102XD,0,1,0.0
W2103XA,0,15,0.0
W2105XA,0,10,0.0
W2107XA,0,4,0.0
W2109XA,0,5,0.0
W2111XA,0,1,0.0
W21210A,0,2,0.0
W21211A,0,1,0.0
W21220A,0,5,0.0
W2131XA,0,6,0.0
W2189XA,0,1,0.0
W219XXA,0,1,0.0
W2201XA,2,14,0.14285714285714285
W2203XA,0,10,0.0
W2209XA,0,22,0.0
W228XXA,0,671,0.0
W228XXD,0,6,0.0
W230XXA,0,101,0.0
W231XXA,0,18,0.0
W25XXXA,0,143,0.0
W25XXXD,0,4,0.0
W25XXXS,0,1,0.0
W260XXA,0,339,0.0
W260XXD,0,3,0.0
W268XXA,0,77,0.0
W268XXD,0,2,0.0
W269XXA,0,3,0.0
W270XXA,0,7,0.0
W272XXA,0,7,0.0
W274XXA,0,1,0.0
W278XXA,0,49,0.0
W278XXD,0,1,0.0
W28XXXA,0,1,0.0
W290XXA,0,8,0.0
W291XXA,0,1,0.0
W292XXA,0,1,0.0
W293XXA,0,6,0.0
W294XXA,0,2,0.0
W298XXA,0,16,0.0
W311XXA,0,2,0.0
W312XXA,2,40,0.05
W312XXD,0,1,0.0
W3189XA,2,19,0.10526315789473684
W319XXA,0,2,0.0
W3312XA,0,1,0.0
W3400XA,0,2,0.0
W34010A,0,2,0.0
W39XXXA,0,1,0.0
W450XXA,1,11,0.09090909090909091
W450XXD,0,1,0.0
W451XXA,0,1,0.0
W452XXA,0,6,0.0
W458XXA,0,148,0.0
W458XXD,0,2,0.0
W458XXS,0,1,0.0
W460XXA,0,23,0.0
W461XXA,0,40,0.0
W4904XA,0,3,0.0
W500XXA,0,106,0.0
W501XXA,0,2,0.0
W502XXA,0,1,0.0
W503XXA,0,12,0.0
W504XXA,0,1,0.0
W51XXXA,0,23,0.0
W5301XA,0,3,0.0
W5321XA,0,2,0.0
W5329XA,0,1,0.0
W540XXA,1,106,0.009433962264150943
W540XXD,0,3,0.0
W541XXA,0,9,0.0
W548XXA,0,1,0.0
W5501XA,0,23,0.0
W5503XA,0,9,0.0
W5512XA,0,1,0.0
W5519XA,0,1,0.0
W57XXXA,0,41,0.0
W64XXXA,0,1,0.0
W73XXXA,0,1,0.0
W860XXA,0,1,0.0
W868XXA,0,5,0.0
W932XXA,0,1,0.0
X000XXA,0,1,0.0
X005XXA,0,1,0.0
X020XXA,0,1,0.0
X038XXA,0,1,0.0
X088XXA,0,5,0.0
X100XXA,0,9,0.0
X101XXA,0,1,0.0
X101XXS,0,1,0.0
X102XXA,0,10,0.0
X110XXA,0,1,0.0
X12XXXA,0,24,0.0
X131XXA,0,2,0.0
X150XXA,0,3,0.0
X153XXA,0,3,0.0
X16XXXA,0,1,0.0
X16XXXD,0,1,0.0
X19XXXA,0,20,0.0
X30XXXA,0,1,0.0
X31XXXA,0,7,0.0
X32XXXA,0,1,0.0
X371XXA,0,1,0.0
X500XXA,0,220,0.0
X501XXA,0,128,0.0
X503XXA,0,5,0.0
X509XXA,0,33,0.0
X58XXXA,18,1386,0.012987012987012988
X58XXXD,0,11,0.0
X58XXXS,0,1,0.0
X781XXA,0,5,0.0
X788XXA,0,6,0.0
X788XXD,0,1,0.0
X789XXA,0,3,0.0
X838XXA,0,3,0.0
X958XXA,0,2,0.0
X959XXA,0,8,0.0
X988XXA,0,1,0.0
X990XXA,0,5,0.0
X991XXA,0,14,0.0
X998XXA,0,2,0.0
X999XXA,0,3,0.0
Y00XXXA,0,4,0.0
Y038XXA,0,1,0.0
Y040XXA,0,16,0.0
Y041XXA,0,16,0.0
Y042XXA,3,75,0.04
Y042XXD,0,2,0.0
Y048XXA,0,72,0.0
Y0759,0,11,0.0
Y079,0,10,0.0
Y0802XA,0,1,0.0
Y0809XA,0,3,0.0
Y0889XA,1,136,0.007352941176470588
Y09,0,2,0.0
Y240XXA,0,1,0.0
Y288XXA,0,1,0.0
Y289XXA,0,1,0.0
Y35813A,0,1,0.0
Y35891A,0,1,0.0
Y731,0,1,0.0
Y738,1,10,0.1
Y768,0,1,0.0
Y792,0,2,0.0
Y798,0,2,0.0
Y828,2,15,0.13333333333333333
Y831,0,5,0.0
Y832,0,11,0.0
Y833,4,46,0.08695652173913043
Y834,0,2,0.0
Y835,0,2,0.0
Y838,8,240,0.03333333333333333
Y839,0,1,0.0
Y842,0,1,0.0
Y844,0,13,0.0
Y846,2,29,0.06896551724137931
Y848,2,55,0.03636363636363636
Y900,0,1,0.0
Y903,0,1,0.0
Y905,0,1,0.0
Y906,0,2,0.0
Y907,0,2,0.0
Y908,0,2,0.0
Y92000,0,2,0.0
Y92002,0,3,0.0
Y92003,0,4,0.0
Y92008,0,1,0.0
Y92009,0,6,0.0
Y92019,0,1,0.0
Y92099,0,1,0.0
Y9210,0,2,0.0
Y92129,0,2,0.0
Y92163,0,2,0.0
Y92199,0,1,0.0
Y92238,0,10,0.0
Y92239,0,3,0.0
Y92310,0,3,0.0
Y92320,0,3,0.0
Y92322,0,4,0.0
Y92328,0,1,0.0
Y92330,0,1,0.0
Y9234,0,1,0.0
Y9239,0,6,0.0
Y92410,0,7,0.0
Y92414,0,1,0.0
Y92480,0,1,0.0
Y92488,0,1,0.0
Y92511,0,2,0.0
Y92538,0,1,0.0
Y9259,0,1,0.0
Y9269,0,1,0.0
Y92810,0,2,0.0
Y92811,0,2,0.0
Y92814,0,1,0.0
Y9289,9,581,0.01549053356282272
Y929,0,17,0.0
Y9302,0,3,0.0
Y9355,0,1,0.0
Y9384,0,1,0.0
Y9389,0,1,0.0
Y93H1,0,1,0.0
Y990,0,1,0.0
Y999,0,1,0.0
Z0000,0,5,0.0
Z008,1,2,0.5
Z01818,0,1,0.0
Z0189,0,1,0.0
Z021,0,1,0.0
Z023,0,2,0.0
Z0279,0,4,0.0
Z0289,0,4,0.0
Z0389,1,72,0.013888888888888888
Z041,0,24,0.0
Z043,0,16,0.0
Z0441,0,211,0.0
Z048,1,16,0.0625
Z0489,0,7,0.0
Z049,2,248,0.008064516129032258
Z09,1,22,0.045454545454545456
Z111,0,1,0.0
Z113,0,6,0.0
Z1329,0,1,0.0
Z1389,0,4,0.0
Z1630,0,1,0.0
Z170,0,1,0.0
Z171,0,1,0.0
Z1889,0,1,0.0
Z201,0,3,0.0
Z202,0,56,0.0
Z203,0,95,0.0
Z205,0,2,0.0
Z206,0,33,0.0
Z207,0,4,0.0
Z20811,0,3,0.0
Z20818,0,4,0.0
Z20828,0,5,0.0
Z2089,0,2,0.0
Z209,0,2,0.0
Z21,0,3,0.0
Z23,0,62,0.0
Z2914,0,2,0.0
Z30012,0,5,0.0
Z30431,0,1,0.0
Z30432,0,1,0.0
Z3200,0,1,0.0
Z3201,0,11,0.0
Z3202,0,2,0.0
Z331,0,10,0.0
Z332,0,1,0.0
Z3400,0,1,0.0
Z3481,0,1,0.0
Z370,0,1,0.0
Z3A00,0,23,0.0
Z3A01,1,194,0.005154639175257732
Z3A08,2,36,0.05555555555555555
Z3A09,0,33,0.0
Z3A10,1,25,0.04
Z3A11,0,21,0.0
Z3A12,0,32,0.0
Z3A13,0,20,0.0
Z3A14,0,21,0.0
Z3A15,0,18,0.0
Z3A16,0,26,0.0
Z3A17,0,14,0.0
Z3A18,0,14,0.0
Z3A19,0,14,0.0
Z3A20,0,14,0.0
Z3A21,0,10,0.0
Z3A22,0,3,0.0
Z3A23,0,3,0.0
Z3A24,0,4,0.0
Z3A25,0,4,0.0
Z3A26,1,4,0.25
Z3A27,0,4,0.0
Z3A28,0,5,0.0
Z3A29,0,6,0.0
Z3A30,0,7,0.0
Z3A31,0,6,0.0
Z3A32,0,4,0.0
Z3A33,0,3,0.0
Z3A34,0,2,0.0
Z3A35,0,4,0.0
Z3A37,0,2,0.0
Z3A39,0,3,0.0
Z3A40,0,1,0.0
Z430,0,3,0.0
Z431,0,9,0.0
Z432,0,1,0.0
Z433,0,3,0.0
Z434,0,1,0.0
Z436,0,5,0.0
Z448,0,2,0.0
Z45018,0,2,0.0
Z4509,0,1,0.0
Z452,2,31,0.06451612903225806
Z4541,0,1,0.0
Z4589,0,2,0.0
Z464,0,4,0.0
Z4659,0,4,0.0
Z466,1,17,0.058823529411764705
Z4689,0,19,0.0
Z471,0,1,0.0
Z4781,0,2,0.0
Z4789,0,38,0.0
Z4800,0,9,0.0
Z4801,0,76,0.0
Z4802,0,63,0.0
Z4803,0,8,0.0
Z4822,1,2,0.5
Z483,0,1,0.0
Z48811,0,1,0.0
Z48815,0,1,0.0
Z48817,1,45,0.022222222222222223
Z4889,1,17,0.058823529411764705
Z4901,0,2,0.0
Z4902,0,1,0.0
Z5189,0,1,0.0
Z523,0,1,0.0
Z575,0,2,0.0
Z590,21,218,0.0963302752293578
Z591,0,1,0.0
Z598,0,1,0.0
Z630,0,1,0.0
Z720,0,4,0.0
Z7289,0,6,0.0
Z729,0,1,0.0
Z751,0,2,0.0
Z760,1,83,0.012048192771084338
Z765,0,1,0.0
Z77011,0,1,0.0
Z77098,0,16,0.0
Z77120,0,1,0.0
Z7721,0,150,0.0
Z781,0,15,0.0
Z7901,20,708,0.02824858757062147
Z7902,0,66,0.0
Z791,0,2,0.0
Z794,17,718,0.023676880222841225
Z7951,0,1,0.0
Z7952,0,2,0.0
Z7982,9,348,0.02586206896551724
Z7984,4,164,0.024390243902439025
Z79890,0,1,0.0
Z79899,1,3,0.3333333333333333
Z8249,0,1,0.0
Z8501,0,2,0.0
Z85028,0,1,0.0
Z85038,0,1,0.0
Z85048,0,1,0.0
Z8507,1,1,1.0
Z85118,0,3,0.0
Z853,0,17,0.0
Z8541,0,1,0.0
Z8542,1,1,1.0
Z8543,0,2,0.0
Z8546,0,1,0.0
Z85528,0,1,0.0
Z856,0,1,0.0
Z8572,0,1,0.0
Z8579,0,1,0.0
Z85830,0,1,0.0
Z8639,0,1,0.0
Z86711,1,53,0.018867924528301886
Z86718,3,72,0.041666666666666664
Z8673,2,55,0.03636363636363636
Z8679,0,1,0.0
Z87412,0,1,0.0
Z87440,0,3,0.0
Z87442,0,41,0.0
Z87820,0,6,0.0
Z87891,0,1,0.0
Z89512,0,3,0.0
Z89611,0,1,0.0
Z91012,0,1,0.0
Z91013,0,1,0.0
Z91128,0,3,0.0
Z9114,0,22,0.0
Z9119,0,2,0.0
Z91410,0,1,0.0
Z915,0,5,0.0
Z9181,1,6,0.16666666666666666
Z9183,0,3,0.0
Z9282,0,1,0.0
Z930,1,8,0.125
Z931,0,1,0.0
Z932,0,2,0.0
Z933,1,2,0.5
Z940,3,80,0.0375
Z944,2,34,0.058823529411764705
Z947,0,1,0.0
Z9481,0,3,0.0
Z9483,0,3,0.0
Z950,0,17,0.0
Z951,0,10,0.0
Z952,1,12,0.08333333333333333
Z954,0,1,0.0
Z955,0,4,0.0
Z95810,0,7,0.0
Z9641,0,13,0.0
Z96611,0,1,0.0
Z96641,0,4,0.0
Z96651,0,5,0.0
Z96652,0,2,0.0
Z96653,0,1,0.0
Z96661,0,1,0.0
Z975,0,2,0.0
Z982,0,7,0.0
Z9884,2,16,0.125
Z9889,0,5,0.0
Z98890,1,97,0.010309278350515464
Z992,4,69,0.057971014492753624
Z993,0,4,0.0
Z9981,0,2,0.0
